Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Jared Harmer,-66,lifters-view?id=37435,3.,Jared Harmer,1999,,UT,65.67,142.5,150,160,85,90,92.5,187.5,-200,-200,440,346.90,
Steven Milioto-Crowe,-66,lifters-view?id=39254,4.,Steven Milioto-Crowe,2000,,NH,64.59,155,162.5,167.5,80,85,87.5,170,177.5,182.5,437.5,349.74,
Zachary Morgan,-66,lifters-view?id=5193,5.,Zachary Morgan,2000,,OH,65.48,137.5,145,-150,90,92.5,-95,187.5,195,200,437.5,345.76,
Noah Seitz,-66,lifters-view?id=40776,6.,Noah Seitz,2000,,IN,64.44,132.5,147.5,150,97.5,102.5,-107.5,155,165,-175,417.5,334.42,
Evan Glasgold,-74,lifters-view?id=32305,1.,Evan Glasgold,2000,,NY,73.80,-190,190,197.5,127.5,-135,-135,205,215,220,545,392.78,
Alex Abbott,-74,lifters-view?id=30826,2.,Alex Abbott,1999,,NJ,73.72,190,205,-207.5,-105,105,110,195,207.5,215,530,382.29,
Andrew Huang,-74,lifters-view?id=40263,3.,Andrew Huang,2001,,FL,73.33,182.5,190,197.5,102.5,-107.5,107.5,210,217.5,-222.5,522.5,378.29,
Justin Choy,-74,lifters-view?id=30034,4.,Justin Choy,1999,,WI,73.45,177.5,187.5,192.5,107.5,110,-112.5,195,207.5,-227.5,510,368.83,
Connor Finnegan,-74,lifters-view?id=40392,6.,Connor Finnegan,2001,,MD,73.22,157.5,165,172.5,92.5,100,105,170,185,-192.5,462.5,335.22,
Vincent Bui,-74,lifters-view?id=34455,7.,Vincent Bui,2000,,WI,68.30,135,142.5,-152.5,85,90,92.5,-170,170,-185,405,309.34,
Ren J Shimizu,-74,lifters-view?id=36221,-,Ren J Shimizu,2000,,CO,72.06,-152.5,-172.5,-172.5,80,92.5,-102.5,-162.5,162.5,192.5,0,0.00,
Carsonmcabee Mcabee,-83,lifters-view?id=41063,1.,Carsonmcabee Mcabee,1999,,SC,81.07,205,217.5,-227.5,115,-120,120,215,230,-240,567.5,384.25,
Michael Bartz,-83,lifters-view?id=38854,2.,Michael Bartz,2001,,NE,74.79,182.5,195,205,102.5,105,110,187.5,202.5,217.5,532.5,380.21,
Keegan Gaddy,-83,lifters-view?id=38074,3.,Keegan Gaddy,2000,,NC,77.55,165,180,192.5,120,132.5,140,180,190,200,532.5,370.94,
Brandon Xiao,-83,lifters-view?id=39230,4.,Brandon Xiao,2000,,MA,81.14,-182.5,-182.5,182.5,107.5,112.5,-115,215,220,-225,515,348.50,
Ryan Schroeder,-83,lifters-view?id=30155,5.,Ryan Schroeder,2000,,NE,80.21,167.5,177.5,185,97.5,105,-110,180,192.5,202.5,492.5,335.69,
Joe Wee,-83,lifters-view?id=35266,6.,Joe Wee,2000,,PA,81.53,147.5,152.5,160,105,110,115,172.5,187.5,-195,462.5,312.05,
Samuel Yuen,-83,lifters-view?id=39232,7.,Samuel Yuen,2000,,MA,79.76,132.5,142.5,-152.5,87.5,95,102.5,177.5,187.5,200,445,304.38,
Jake Haldeman,-83,lifters-view?id=40214,8.,Jake Haldeman,2000,,PA,80.92,165,172.5,-177.5,72.5,80,-82.5,177.5,185,-192.5,437.5,296.54,
Michael Berrian,-93,lifters-view?id=3654,1.,Michael Berrian,2000,,CO,87.75,182.5,197.5,-202.5,130,135,137.5,210,227.5,240,575,371.97,
Gavin Bell,-93,lifters-view?id=36896,2.,Gavin Bell,2000,,PA,84.24,185,200,207.5,115,125,-127.5,210,225,237.5,570,377.17,
Aidan Russell,-93,lifters-view?id=39672,3.,Aidan Russell,2000,,NY,90.95,195,200,-207.5,-115,120,125,,,,325,206.38,
Davis Creach,-105,lifters-view?id=35319,1.,Davis Creach,2000,,PA,102.50,200,-220,220,150,160,-170.5,150,170,182.5,562.5,339.08,
Harvin Sandhu,-120,lifters-view?id=40455,1.,Harvin Sandhu,2000,,MI,118.25,150,165,185,100,110,-115,230,245,265,560,323.06,
Jaden Burgess-Eisch,120+,lifters-view?id=25352,1.,Jaden Burgess-Eisch,1999,,WI,129.71,260,275,287.5,162.5,172.5,175,257.5,267.5,270,732.5,414.45,
Zen Mccollum,120+,lifters-view?id=40927,2.,Zen Mccollum,1999,,CO,139.10,215,227.5,-230,125,132.5,-137.5,235,-255,255,615,343.97,
Chenney Tran,-59,lifters-view?id=26198,4.,Chenney Tran,1998,,KS,58.96,147.5,155,-162.5,80,85,87.5,170,182.5,-190,425,368.35,
Ryan Morse,-59,lifters-view?id=40430,5.,Ryan Morse,1998,,MA,57.49,110,117.5,125,72.5,80,-82.5,125,137.5,142.5,347.5,308.44,
Dat Vo,-59,lifters-view?id=41257,-,Dat Vo,1998,,IN,57.46,150,160,-167.5,75,-80,80,-220,-220,-220,0,0.00,
Harrison Conner,-66,lifters-view?id=33779,1.,Harrison Conner,1998,,NC,65.73,207.5,-215,-215,125,127.5,-130,227.5,240,-250,575,453.04,X
Cody Hartman,-66,lifters-view?id=33383,3.,Cody Hartman,1998,,TX,65.58,182.5,192.5,-197.5,122.5,130,132.5,197.5,207.5,-212.5,532.5,420.30,
Jadier Rivera,-66,lifters-view?id=40121,4.,Jadier Rivera,1998,,KY,65.46,170,175,180,117.5,122.5,-125,215,222.5,227.5,530,418.97,
Henry Diers,-66,lifters-view?id=23316,5.,Henry Diers,1999,,NE,65.23,-190,190,200,115,-120,-120,190,197.5,-205,512.5,406.36,
Kyle Sisavanh,-66,lifters-view?id=27556,6.,Kyle Sisavanh,1998,,NE,65.56,162.5,172.5,182.5,115,120,125,195,-205,-205,502.5,396.72,
Jacob Tyrawa,-66,lifters-view?id=37642,7.,Jacob Tyrawa,1997,University of Illinois at Chicago,IL,65.31,175,-182.5,-182.5,97.5,100,-107.5,-200,200,-220,475,376.20,
Chris Breaux,-74,lifters-view?id=28135,2.,Chris Breaux,1998,,AZ,73.75,202.5,212.5,-217.5,130,137.5,-142.5,250,265,-272.5,615,443.42,
Khayal Marcano,-74,lifters-view?id=30852,3.,Khayal Marcano,1998,,NY,72.95,205,215,-220,-125,-130,130,240,252.5,-270,597.5,434.20,
Antonino Fazio,-74,lifters-view?id=28541,4.,Antonino Fazio,1999,,NY,72.44,-192.5,205,-215,140,150,-155.5,217.5,237.5,-260,592.5,432.76,X
Ben Cooney,-74,lifters-view?id=27555,6.,Ben Cooney,1998,,NE,73.70,-195,195,210,115,120,125,215,227.5,-240,562.5,405.79,
Brian Zhang,-74,lifters-view?id=31996,8.,Brian Zhang,1998,,NY,73.87,170,182.5,185,105,115,-120,205,220,-227.5,520,374.50,
Bryan Alcarazo,-74,lifters-view?id=31431,9.,Bryan Alcarazo,1999,,FL,74.00,160,165,,-110,112.5,117.5,220,232.5,-240,515,370.44,
Sam Below,-74,lifters-view?id=40618,10.,Sam Below,1999,,IL,66.21,-165,165,167.5,-102.5,105,107.5,182.5,-192.5,-192.5,457.5,358.31,
Benjamin Poore,-83,lifters-view?id=40120,1.,Benjamin Poore,1998,,IN,81.91,-235,235,240,160,165,-167.5,247.5,257.5,267.5,672.5,452.46,X
Winson Tom,-83,lifters-view?id=17530,2.,Winson Tom,1997,,NY,81.68,-227.5,242.5,247.5,122.5,135,137.5,250,267.5,-287.5,652.5,439.79,
Ameeruddeen Shamsul-bahri,-83,lifters-view?id=33066,3.,Ameeruddeen Shamsul-bahri,1998,,MN,82.79,207.5,215,-222.5,160,167.5,-172.5,260,-272.5,-275,642.5,429.51,
John Kocenko,-83,lifters-view?id=25023,4.,John Kocenko,1998,,FL,81.52,210,220,227.5,140,147.5,-152.5,240,252.5,-267.5,627.5,423.44,
Hector Figueroa,-83,lifters-view?id=29604,5.,Hector Figueroa,1999,,FL,82.55,205,215,-220,142.5,150,,225,235,,600,401.82,
Anthony Marzulla,-83,lifters-view?id=33585,6.,Anthony Marzulla,1998,,NJ,80.30,170,187.5,195,117.5,127.5,-137.5,217.5,220,230,552.5,376.31,
Tyler Marsh,-83,lifters-view?id=38236,7.,Tyler Marsh,1997,,AZ,82.48,212.5,222.5,227.5,97.5,-102.5,-102.5,202.5,212.5,-217.5,537.5,360.13,
Austin Schrader,-83,lifters-view?id=28301,-,Austin Schrader,1998,,AK,82.80,-215,-215,-215,147.5,155,-157.5,250,-272.5,-272.5,0,0.00,
Chandler Caudill,-93,lifters-view?id=6042,2.,Chandler Caudill,1998,,NC,85.66,225,240,-245,155,167.5,-172.5,235,245,252.5,660,432.63,
Justin Nutt,-93,lifters-view?id=39577,3.,Justin Nutt,1998,,MI,89.96,215,225,-237.5,110,117.5,-125,260,267.5,287.5,630,402.26,
Victor Sandru,-93,lifters-view?id=39850,4.,Victor Sandru,1997,,VA,91.45,202.5,212.5,215,145,155,-160,220,232.5,-242.5,602.5,381.56,
Jacob Strong,-93,lifters-view?id=37982,5.,Jacob Strong,1999,,FL,89.87,187.5,197.5,205,137.5,145,-150,205,220,230,580,370.56,
Daniel Chan,-93,lifters-view?id=37664,6.,Daniel Chan,1999,,NY,90.09,182.5,195,205,110,117.5,-125,230,245,-255,567.5,362.12,
Justin Kling,-93,lifters-view?id=38152,7.,Justin Kling,1997,,OH,91.43,185,200,-207.5,110,115,-120,215,225,-227.5,540,342.04,
Blayne Scallon,-93,lifters-view?id=34468,8.,Blayne Scallon,1998,,TX,90.78,175,185,200,92.5,100,-105,215,230,-245,530,336.87,
Stephen Stoudt,-93,lifters-view?id=35269,9.,Stephen Stoudt,1998,Warhouse Gym,PA,90.42,165,175,-182.5,120,-130,-130,215,225,-230,520,331.19,
Jake Mowbray,-93,lifters-view?id=35356,10.,Jake Mowbray,1999,,FL,92.92,175,180,-195,-130,135,137.5,185,187.5,190,507.5,318.91,
Alec Malynn,-105,lifters-view?id=29619,2.,Alec Malynn,1998,,FL,104.01,255,-272.5,-272.5,182.5,-187.5,-187.5,227.5,232.5,-235,670,401.73,
David Garza,-105,lifters-view?id=36833,3.,David Garza,1998,,TX,95.92,237.5,250,265,120,130,140,207.5,217.5,227.5,632.5,391.77,
Robert Moore,-105,lifters-view?id=6775,4.,Robert Moore,1998,,NJ,103.39,225,-242.5,,135,140,-147.5,257.5,-265,,622.5,374.06,
Shane Miller,-105,lifters-view?id=39713,5.,Shane Miller,1998,,PA,102.46,187.5,195,200,110,117.5,122.5,247.5,260,272.5,595,358.73,
Andrew Donati,-105,lifters-view?id=34010,6.,Andrew Donati,1998,,IN,99.24,197.5,-210,-215,-130,-130,130,230,242.5,-260,570,347.99,
Logan Morrison,-105,lifters-view?id=3923,7.,Logan Morrison,1999,,FL,102.11,192.5,200,207.5,115,122.5,127.5,197.5,210,217.5,552.5,333.54,
COOPER BROOKS,-120,lifters-view?id=2993,1.,COOPER BROOKS,1997,Team L.A.B.,MN,105.01,247.5,260,270,160,170,177.5,265,282.5,292.5,740,442.15,
Nicholas Cataldi,-120,lifters-view?id=13292,2.,Nicholas Cataldi,1998,,PA,112.42,290,300,-307.5,152.5,160,165,275,-277.5,-277.5,740,432.68,X
Errol Hurston,-120,lifters-view?id=4586,3.,Errol Hurston,1999,,AL,119.05,225,250,260,100,115,125,235,250,260,645,371.52,
Jonathan Duncan,-120,lifters-view?id=40123,4.,Jonathan Duncan,1997,,IN,110.51,-220,220,230,137.5,142.5,147.5,215,225,-230,602.5,354.09,
David Montoya,-120,lifters-view?id=24033,5.,David Montoya,1998,,FL,113.57,187.5,195,207.5,135,142.5,145,220,232.5,240,592.5,345.43,
Marcus Sutphin,120+,lifters-view?id=37777,2.,Marcus Sutphin,1998,,VA,129.45,-265,265,-272.5,-137.5,137.5,,280,306,-310,708.5,401.01,X
